date_releve,type_financement,marque,modele,nb_total,nb_electrique,proportion_electrique
2026-07-11T08:45:46,leasing,OPEL,GRANDLAND,3,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,2008,30,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,208,9,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,3008,47,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,308,9,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,308 SW,5,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,5008,23,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,E-2008,6,6,1.0
2026-07-11T08:45:46,leasing,PEUGEOT,E-208,1,1,1.0
2026-07-11T08:45:46,leasing,PEUGEOT,EXPERT,7,0,0.0
2026-07-11T08:45:46,leasing,PEUGEOT,PARTNER,7,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,ARKANA,15,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,AUSTRAL,4,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,CAPTUR,21,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,CLIO,20,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,ESPACE,1,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,EXPRESS,24,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,KADJAR,1,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,KANGOO,3,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,KANGOO EXPRESS,1,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,MASTER,1,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,MEGANE,19,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-11T08:45:46,leasing,RENAULT,SCENIC,8,0,0.0
2026-07-11T08:45:46,leasing,RENAULT,TRAFIC,10,0,0.0
2026-07-11T08:45:46,leasing,SEAT,ARONA,1,0,0.0
2026-07-11T08:45:46,leasing,SEAT,TARRACO,1,0,0.0
2026-07-11T08:45:46,leasing,SKODA,FABIA,7,0,0.0
2026-07-11T08:45:46,leasing,SKODA,KAMIQ,6,0,0.0
2026-07-11T08:45:46,leasing,SKODA,KAROQ,3,0,0.0
2026-07-11T08:45:46,leasing,SKODA,KODIAQ,4,0,0.0
2026-07-11T08:45:46,leasing,SUZUKI,VITARA,1,0,0.0
2026-07-11T08:45:46,leasing,TESLA,MODEL 3,5,5,1.0
2026-07-11T08:45:46,leasing,TESLA,MODEL Y,7,7,1.0
2026-07-11T08:45:46,leasing,TOYOTA,AYGO X,3,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,C-HR,6,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,COROLLA,3,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,COROLLA TS,9,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,PROACE CITY,1,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,RAV4 HSD,3,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,YARIS,4,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,YARIS CROSS,1,0,0.0
2026-07-11T08:45:46,leasing,TOYOTA,YARIS HYBRID,3,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,GOLF,11,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,POLO,5,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,T-ROC,4,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,TAIGO,1,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,TIGUAN,3,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,TIGUAN ALLSPACE,2,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,TOURAN,3,0,0.0
2026-07-11T08:45:46,leasing,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-11T08:45:46,cash,AUDI,A3 SPORTBACK,7,0,0.0
2026-07-11T08:45:46,cash,AUDI,Q5,1,0,0.0
2026-07-11T08:45:46,cash,BMW,IX3,1,1,1.0
2026-07-11T08:45:46,cash,BMW,SERIE 1,11,0,0.0
2026-07-11T08:45:46,cash,BMW,SERIE 2,1,0,0.0
2026-07-11T08:45:46,cash,BMW,SERIE 2 ACTIVE TOURE,1,0,0.0
2026-07-11T08:45:46,cash,BMW,SERIE 3,1,0,0.0
2026-07-11T08:45:46,cash,BMW,SERIE 4 GC,2,0,0.0
2026-07-11T08:45:46,cash,BMW,X1,12,0,0.0
2026-07-11T08:45:46,cash,BMW,X2,2,0,0.0
2026-07-11T08:45:46,cash,BMW,X3,7,0,0.0
2026-07-11T08:45:46,cash,BMW,X5,1,0,0.0
2026-07-11T08:45:46,cash,CITROEN,BERLINGO,12,0,0.0
2026-07-11T08:45:46,cash,CITROEN,C3,15,0,0.0
2026-07-11T08:45:46,cash,CITROEN,C3 AIRCROSS,9,0,0.0
2026-07-11T08:45:46,cash,CITROEN,C4,3,0,0.0
2026-07-11T08:45:46,cash,CITROEN,C4 SPACETOURER,1,0,0.0
2026-07-11T08:45:46,cash,CITROEN,C5 AIRCROSS,13,0,0.0
2026-07-11T08:45:46,cash,CITROEN,C5 X,5,0,0.0
2026-07-11T08:45:46,cash,CITROEN,E-C4,1,1,1.0
2026-07-11T08:45:46,cash,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-11T08:45:46,cash,CITROEN,JUMPER,1,0,0.0
2026-07-11T08:45:46,cash,CITROEN,JUMPY,7,0,0.0
2026-07-11T08:45:46,cash,DACIA,SANDERO,1,0,0.0
2026-07-11T08:45:46,cash,DS,DS3,1,0,0.0
2026-07-11T08:45:46,cash,DS,DS3 CROSSBACK,3,2,0.6667
2026-07-11T08:45:46,cash,DS,DS4,1,0,0.0
2026-07-11T08:45:46,cash,DS,DS7,2,0,0.0
2026-07-11T08:45:46,cash,FIAT,500,3,0,0.0
2026-07-11T08:45:46,cash,FORD,KUGA,9,0,0.0
2026-07-11T08:45:46,cash,FORD,PUMA,4,0,0.0
2026-07-11T08:45:46,cash,FORD,TRANSIT CUSTOM,1,0,0.0
2026-07-11T08:45:46,cash,HYUNDAI,IONIQ,1,1,1.0
2026-07-11T08:45:46,cash,HYUNDAI,TUCSON,13,0,0.0
2026-07-11T08:45:46,cash,JEEP,AVENGER,2,2,1.0
2026-07-11T08:45:46,cash,KIA,CEED,6,0,0.0
2026-07-11T08:45:46,cash,KIA,E-NIRO,1,1,1.0
2026-07-11T08:45:46,cash,KIA,EV6,1,1,1.0
2026-07-11T08:45:46,cash,KIA,NIRO,1,0,0.0
2026-07-11T08:45:46,cash,KIA,NIRO EV,5,5,1.0
2026-07-11T08:45:46,cash,KIA,PICANTO,1,0,0.0
2026-07-11T08:45:46,cash,KIA,PROCEED,1,0,0.0
2026-07-11T08:45:46,cash,KIA,SPORTAGE,12,0,0.0
2026-07-11T08:45:46,cash,KIA,STONIC,15,0,0.0
2026-07-11T08:45:46,cash,KIA,XCEED,1,0,0.0
2026-07-11T08:45:46,cash,MAZDA,CX-5,1,0,0.0
2026-07-11T08:45:46,cash,MAZDA,MAZDA3,1,0,0.0
2026-07-11T08:45:46,cash,MERCEDES-BENZ,CLA COUPE,1,0,0.0
2026-07-11T08:45:46,cash,MERCEDES-BENZ,CLASSE A,6,0,0.0
2026-07-11T08:45:46,cash,MERCEDES-BENZ,CLASSE CLA,3,0,0.0
2026-07-11T08:45:46,cash,MERCEDES-BENZ,CLASSE GLA,1,0,0.0
2026-07-11T08:45:46,cash,MERCEDES-BENZ,GLB,1,0,0.0
2026-07-11T08:45:46,cash,MINI,COUNTRYMAN,2,0,0.0
2026-07-11T08:45:46,cash,MINI,MINI,2,0,0.0
2026-07-11T08:45:46,cash,NISSAN,LEAF,1,1,1.0
2026-07-11T08:45:46,cash,NISSAN,QASHQAI,11,0,0.0
2026-07-11T08:45:46,cash,NISSAN,X-TRAIL,2,0,0.0
2026-07-11T08:45:46,cash,OPEL,ASTRA,1,0,0.0
2026-07-11T08:45:46,cash,OPEL,CORSA,4,0,0.0
2026-07-11T08:45:46,cash,OPEL,CROSSLAND,3,0,0.0
2026-07-11T08:45:46,cash,OPEL,E-CORSA,1,1,1.0
2026-07-11T08:45:46,cash,OPEL,GRANDLAND,3,0,0.0
2026-07-11T08:45:46,cash,OPEL,GRANDLAND X,1,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,108,1,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,2008,34,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,208,12,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,3008,54,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,308,10,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,308 SW,5,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,5008,24,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,E-2008,6,6,1.0
2026-07-11T08:45:46,cash,PEUGEOT,E-208,3,3,1.0
2026-07-11T08:45:46,cash,PEUGEOT,E-308,1,1,1.0
2026-07-11T08:45:46,cash,PEUGEOT,EXPERT,7,0,0.0
2026-07-11T08:45:46,cash,PEUGEOT,PARTNER,9,0,0.0
2026-07-11T08:45:46,cash,RENAULT,ARKANA,15,0,0.0
2026-07-11T08:45:46,cash,RENAULT,AUSTRAL,4,0,0.0
2026-07-11T08:45:46,cash,RENAULT,CAPTUR,25,0,0.0
2026-07-11T08:45:46,cash,RENAULT,CLIO,28,0,0.0
2026-07-11T08:45:46,cash,RENAULT,ESPACE,1,0,0.0
2026-07-11T08:45:46,cash,RENAULT,EXPRESS,24,0,0.0
2026-07-11T08:45:46,cash,RENAULT,KADJAR,2,0,0.0
2026-07-11T08:45:46,cash,RENAULT,KANGOO,3,0,0.0
2026-07-11T08:45:46,cash,RENAULT,KANGOO EXPRESS,1,0,0.0
2026-07-11T08:45:46,cash,RENAULT,MASTER,1,0,0.0
2026-07-11T08:45:46,cash,RENAULT,MEGANE,25,0,0.0
2026-07-11T08:45:46,cash,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-11T08:45:46,cash,RENAULT,SCENIC,8,0,0.0
2026-07-11T08:45:46,cash,RENAULT,SYMBIOZ,1,0,0.0
2026-07-11T08:45:46,cash,RENAULT,TRAFIC,10,0,0.0
2026-07-11T08:45:46,cash,RENAULT,TWINGO,1,0,0.0
2026-07-11T08:45:46,cash,SEAT,ARONA,1,0,0.0
2026-07-11T08:45:46,cash,SEAT,TARRACO,1,0,0.0
2026-07-11T08:45:46,cash,SKODA,FABIA,7,0,0.0
2026-07-11T08:45:46,cash,SKODA,KAMIQ,6,0,0.0
2026-07-11T08:45:46,cash,SKODA,KAROQ,3,0,0.0
2026-07-11T08:45:46,cash,SKODA,KODIAQ,4,0,0.0
2026-07-11T08:45:46,cash,SMART,1,1,1,1.0
2026-07-11T08:45:46,cash,SUZUKI,VITARA,1,0,0.0
2026-07-11T08:45:46,cash,TESLA,MODEL 3,6,6,1.0
2026-07-11T08:45:46,cash,TESLA,MODEL Y,7,7,1.0
2026-07-11T08:45:46,cash,TOYOTA,AYGO X,3,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,C-HR,7,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,COROLLA,4,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,COROLLA TS,9,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,PROACE CITY,1,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,RAV4 HSD,3,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,YARIS,4,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,YARIS CROSS,1,0,0.0
2026-07-11T08:45:46,cash,TOYOTA,YARIS HYBRID,3,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,GOLF,12,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,POLO,5,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,T-ROC,6,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,TAIGO,2,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,TIGUAN,4,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,TIGUAN ALLSPACE,4,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,TOURAN,3,0,0.0
2026-07-11T08:45:46,cash,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-12T09:00:44,leasing,AUDI,A3 SPORTBACK,6,0,0.0
2026-07-12T09:00:44,leasing,AUDI,Q5,1,0,0.0
2026-07-12T09:00:44,leasing,BMW,IX3,1,1,1.0
2026-07-12T09:00:44,leasing,BMW,SERIE 1,10,0,0.0
2026-07-12T09:00:44,leasing,BMW,SERIE 2,1,0,0.0
2026-07-12T09:00:44,leasing,BMW,SERIE 2 ACTIVE TOURE,1,0,0.0
2026-07-12T09:00:44,leasing,BMW,SERIE 3,1,0,0.0
2026-07-12T09:00:44,leasing,BMW,SERIE 4 GC,2,0,0.0
2026-07-12T09:00:44,leasing,BMW,X1,9,0,0.0
2026-07-12T09:00:44,leasing,BMW,X2,2,0,0.0
2026-07-12T09:00:44,leasing,BMW,X3,5,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,BERLINGO,9,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,C3,11,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,C3 AIRCROSS,9,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,C4,3,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,C5 AIRCROSS,13,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,C5 X,5,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,JUMPER,1,0,0.0
2026-07-12T09:00:44,leasing,CITROEN,JUMPY,5,0,0.0
2026-07-12T09:00:44,leasing,DACIA,SANDERO,1,0,0.0
2026-07-12T09:00:44,leasing,DS,DS3,1,0,0.0
2026-07-12T09:00:44,leasing,DS,DS3 CROSSBACK,3,2,0.6667
2026-07-12T09:00:44,leasing,DS,DS4,1,0,0.0
2026-07-12T09:00:44,leasing,DS,DS7,2,0,0.0
2026-07-12T09:00:44,leasing,FIAT,500,3,0,0.0
2026-07-12T09:00:44,leasing,FORD,KUGA,8,0,0.0
2026-07-12T09:00:44,leasing,FORD,PUMA,3,0,0.0
2026-07-12T09:00:44,leasing,HYUNDAI,IONIQ,1,1,1.0
2026-07-12T09:00:44,leasing,HYUNDAI,SANTA FE,1,0,0.0
2026-07-12T09:00:44,leasing,HYUNDAI,TUCSON,12,0,0.0
2026-07-12T09:00:44,leasing,JEEP,AVENGER,2,2,1.0
2026-07-12T09:00:44,leasing,KIA,CEED,6,0,0.0
2026-07-12T09:00:44,leasing,KIA,E-NIRO,1,1,1.0
2026-07-12T09:00:44,leasing,KIA,NIRO,1,0,0.0
2026-07-12T09:00:44,leasing,KIA,NIRO EV,5,5,1.0
2026-07-12T09:00:44,leasing,KIA,PICANTO,1,0,0.0
2026-07-12T09:00:44,leasing,KIA,PROCEED,1,0,0.0
2026-07-12T09:00:44,leasing,KIA,SORENTO,1,0,0.0
2026-07-12T09:00:44,leasing,KIA,SPORTAGE,9,0,0.0
2026-07-12T09:00:44,leasing,KIA,STONIC,14,0,0.0
2026-07-12T09:00:44,leasing,KIA,XCEED,1,0,0.0
2026-07-12T09:00:44,leasing,MAZDA,CX-5,1,0,0.0
2026-07-12T09:00:44,leasing,MERCEDES-BENZ,CLA COUPE,1,0,0.0
2026-07-12T09:00:44,leasing,MERCEDES-BENZ,CLASSE A,5,0,0.0
2026-07-12T09:00:44,leasing,MERCEDES-BENZ,CLASSE CLA,3,0,0.0
2026-07-12T09:00:44,leasing,MERCEDES-BENZ,CLASSE GLA,1,0,0.0
2026-07-12T09:00:44,leasing,MINI,COUNTRYMAN,2,0,0.0
2026-07-12T09:00:44,leasing,NISSAN,LEAF,1,1,1.0
2026-07-12T09:00:44,leasing,NISSAN,QASHQAI,9,0,0.0
2026-07-12T09:00:44,leasing,NISSAN,X-TRAIL,3,0,0.0
2026-07-12T09:00:44,leasing,OPEL,ASTRA,1,0,0.0
2026-07-12T09:00:44,leasing,OPEL,CORSA,4,0,0.0
2026-07-12T09:00:44,leasing,OPEL,CROSSLAND,3,0,0.0
2026-07-12T09:00:44,leasing,OPEL,E-CORSA,1,1,1.0
2026-07-12T09:00:44,leasing,OPEL,GRANDLAND,2,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,2008,30,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,208,9,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,3008,48,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,308,9,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,308 SW,5,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,5008,21,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,E-2008,6,6,1.0
2026-07-12T09:00:44,leasing,PEUGEOT,E-208,3,3,1.0
2026-07-12T09:00:44,leasing,PEUGEOT,EXPERT,6,0,0.0
2026-07-12T09:00:44,leasing,PEUGEOT,PARTNER,7,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,ARKANA,15,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,AUSTRAL,5,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,CAPTUR,20,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,CLIO,23,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,ESPACE,2,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,EXPRESS,24,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,KADJAR,1,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,KANGOO,3,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,KANGOO EXPRESS,1,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,MASTER,1,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,MEGANE,19,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,MEGANE E-TECH,2,2,1.0
2026-07-12T09:00:44,leasing,RENAULT,SCENIC,8,0,0.0
2026-07-12T09:00:44,leasing,RENAULT,TRAFIC,10,0,0.0
2026-07-12T09:00:44,leasing,SEAT,TARRACO,1,0,0.0
2026-07-12T09:00:44,leasing,SKODA,FABIA,7,0,0.0
2026-07-12T09:00:44,leasing,SKODA,KAMIQ,6,0,0.0
2026-07-12T09:00:44,leasing,SKODA,KAROQ,3,0,0.0
2026-07-12T09:00:44,leasing,SKODA,KODIAQ,4,0,0.0
2026-07-12T09:00:44,leasing,SUZUKI,VITARA,1,0,0.0
2026-07-12T09:00:44,leasing,TESLA,MODEL 3,5,5,1.0
2026-07-12T09:00:44,leasing,TESLA,MODEL Y,7,7,1.0
2026-07-12T09:00:44,leasing,TOYOTA,AYGO X,3,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,C-HR,6,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,COROLLA,3,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,COROLLA TS,10,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,PROACE CITY,1,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,RAV4 HSD,3,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,RAV4 PLUG IN,5,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,YARIS,4,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,YARIS CROSS,2,0,0.0
2026-07-12T09:00:44,leasing,TOYOTA,YARIS HYBRID,3,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,GOLF,11,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,POLO,5,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,T-ROC,4,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,TAIGO,1,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,TIGUAN,3,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,TIGUAN ALLSPACE,2,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,TOURAN,3,0,0.0
2026-07-12T09:00:44,leasing,VOLKSWAGEN,TRANSPORTER,1,0,0.0
2026-07-12T09:00:44,cash,AUDI,A3 SPORTBACK,7,0,0.0
2026-07-12T09:00:44,cash,AUDI,Q5,1,0,0.0
2026-07-12T09:00:44,cash,BMW,IX3,1,1,1.0
2026-07-12T09:00:44,cash,BMW,SERIE 1,10,0,0.0
2026-07-12T09:00:44,cash,BMW,SERIE 2,1,0,0.0
2026-07-12T09:00:44,cash,BMW,SERIE 2 ACTIVE TOURE,1,0,0.0
2026-07-12T09:00:44,cash,BMW,SERIE 3,1,0,0.0
2026-07-12T09:00:44,cash,BMW,SERIE 4 GC,2,0,0.0
2026-07-12T09:00:44,cash,BMW,X1,11,0,0.0
2026-07-12T09:00:44,cash,BMW,X2,2,0,0.0
2026-07-12T09:00:44,cash,BMW,X3,6,0,0.0
2026-07-12T09:00:44,cash,BMW,X5,1,0,0.0
2026-07-12T09:00:44,cash,CITROEN,BERLINGO,11,0,0.0
2026-07-12T09:00:44,cash,CITROEN,C3,15,0,0.0
2026-07-12T09:00:44,cash,CITROEN,C3 AIRCROSS,9,0,0.0
2026-07-12T09:00:44,cash,CITROEN,C4,3,0,0.0
2026-07-12T09:00:44,cash,CITROEN,C4 SPACETOURER,1,0,0.0
2026-07-12T09:00:44,cash,CITROEN,C5 AIRCROSS,13,0,0.0
2026-07-12T09:00:44,cash,CITROEN,C5 X,5,0,0.0
2026-07-12T09:00:44,cash,CITROEN,E-C4,1,1,1.0
2026-07-12T09:00:44,cash,CITROEN,GRAND C4 SPACETOURER,1,0,0.0
2026-07-12T09:00:44,cash,CITROEN,JUMPER,1,0,0.0
2026-07-12T09:00:44,cash,CITROEN,JUMPY,6,0,0.0
2026-07-12T09:00:44,cash,DACIA,SANDERO,1,0,0.0
2026-07-12T09:00:44,cash,DS,DS3,1,0,0.0
2026-07-12T09:00:44,cash,DS,DS3 CROSSBACK,3,2,0.6667
2026-07-12T09:00:44,cash,DS,DS4,1,0,0.0
2026-07-12T09:00:44,cash,DS,DS7,2,0,0.0
2026-07-12T09:00:44,cash,FIAT,500,3,0,0.0
2026-07-12T09:00:44,cash,FORD,KUGA,9,0,0.0
2026-07-12T09:00:44,cash,FORD,PUMA,4,0,0.0
